sheet_id,gear_Tier,slot1_ID,slot1_LvlReq,slot2_ID,slot2_LvlReq,slot3_ID,slot3_LvlReq,slot4_ID,slot4_LvlReq,slot5_ID,slot5_LvlReq,slot6_ID,slot6_LvlReq,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,
Loki,10,T10_Mystic_Focus,56,T10_Loki,54,T9_Mystic_Damage,54,T10_Mystic_Resist,60,T5_Mystic_Armor,56,T9_Mystic_Health,54,22016,2103,792,782,689,0,0,0,0,0,0,0,
Loki,11,T11_Mystic_Focus,60,T11_Loki,60,T10_Mystic_Damage,65,T10_Mystic_Resist,62,T5_Mystic_Armor,60,T10_Mystic_Health,60,25068,2395,902,883,779,0,0,0,0,0,0,0,
Loki,12,T12_Mystic_Focus,68,T12_Loki,65,T11_Mystic_Damage,66,T12_Mystic_Resist,65,T5_Mystic_Armor,68,T11_Mystic_Health,70,28372,2711,1022,993,876,0,0,0,0,0,0,0,
Loki,13,T13_Mystic_Focus,70,T13_Loki,75,T13_Mystic_Damage,74,T13_Mystic_Resist,70,T9_Mystic_Armor,72,T11_Mystic_Health,75,44333,4235,1596,2781,1963,0,0,0,0,0,0,0,
Loki,14,T14_Mystic_Focus,78,T14_Loki,80,T14_Mystic_Damage,79,T14_Mystic_Resist,80,T11_Mystic_Armor,75,T14_Mystic_Health,77,55415,5294,1995,3104,2191,0,0,0,0,0,0,0,
Loki,15,T15_Mystic_Focus,1000,T15_Loki,85,T15_Mystic_Damage,1000,T15_Mystic_Resist,1000,T12_Mystic_Armor,1000,T15_Mystic_Health,1000,69268,6618,2494,3453,2437,0,0,0,0,0,0,0,
Loki,16,T16_Mystic_Focus,1000,T16_Loki,1000,T16_Mystic_Damage,1000,T16_Mystic_Resist,1000,T13_Mystic_Armor,1000,T16_Mystic_Health,1000,86586,8272,3117,3828,2702,0,0,0,0,0,0,0,
Loki,17,T17_Mystic_Focus,1000,T17_Loki,1000,T17_Mystic_Damage,1000,T17_Mystic_Resist,1000,T14_Mystic_Armor,1000,T17_Mystic_Health,1000,108232,10340,3896,4235,2989,0,0,0,0,0,0,0,
Loki,18,T18_Mystic_Focus,1000,T18_Loki,1000,T18_Mystic_Damage,1000,T18_Mystic_Resist,1000,T15_Mystic_Armor,1000,T18_Mystic_Health,1000,135289,12925,4870,4672,3298,0,0,0,0,0,0,0,
Loki,19,T19_Mystic_Focus,1000,T19_Loki,1000,T19_Mystic_Damage,1000,T19_Mystic_Resist,1000,T16_Mystic_Armor,1000,T19_Mystic_Health,1000,169113,16157,6088,5143,3630,0,0,0,0,0,0,0,
Loki,20,T20_Mystic_Focus,1000,T20_Loki,1000,T20_Mystic_Damage,1000,T20_Mystic_Resist,1000,T17_Mystic_Armor,1000,T20_Mystic_Health,1000,211390,20195,7610,5651,3989,0,0,0,0,0,0,0,
LukeCage,0,,0,,0,,0,,0,,0,,0,72,16,6,26,26,0,0,0,0,0,0,0,
LukeCage,1,Green_Focus_Mat,3,T1_LukeCage,1,Green_Damage_Mat,1,Green_Resist_Mat,1,Green_Armor_Mat,2,Green_Health_Mat,4,454,100,34,42,42,0,0,0,0,0,0,0,
LukeCage,2,Green_Focus_Mat,12,T2_LukeCage,4,Green_Damage_Mat,4,Green_Resist_Mat,11,T2_Bio_Armor,10,Green_Health_Mat,7,1157,214,87,65,65,0,0,0,0,0,0,0,
LukeCage,3,Green_Focus_Mat,12,T3_LukeCage,12,Green_Damage_Mat,18,Green_Resist_Mat,13,T3_Bio_Armor,17,T3_Bio_Health,17,2149,340,161,91,91,0,0,0,0,0,0,0,
LukeCage,4,T2_Bio_Focus,22,T4_LukeCage,18,T2_Bio_Damage,18,T2_Bio_Resist,18,T4_Bio_Armor,21,T3_Bio_Health,24,3910,481,293,119,119,0,0,0,0,0,0,0,
LukeCage,5,T3_Bio_Focus,25,T5_LukeCage,24,T3_Bio_Damage,24,T3_Bio_Resist,26,T5_Bio_Armor,28,T5_Bio_Health,30,5765,638,432,150,150,0,0,0,0,0,0,0,
LukeCage,6,T4_Bio_Focus,36,T6_LukeCage,30,T4_Bio_Damage,30,T4_Bio_Resist,32,T6_Bio_Armor,32,T5_Bio_Health,35,8078,813,606,186,186,0,0,0,0,0,0,0,
LukeCage,7,T5_Bio_Focus,36,T7_LukeCage,36,T5_Bio_Damage,42,T5_Bio_Resist,39,T7_Bio_Armor,40,T7_Bio_Health,38,11823,1007,887,224,224,0,0,0,0,0,0,0,
LukeCage,8,T6_Bio_Focus,42,T8_LukeCage,42,T6_Bio_Damage,48,T6_Bio_Resist,46,T8_Bio_Armor,44,T7_Bio_Health,42,16550,1222,1241,268,268,0,0,0,0,0,0,0,
LukeCage,9,T7_Bio_Focus,48,T9_LukeCage,48,T7_Bio_Damage,53,T7_Bio_Resist,49,T9_Bio_Armor,50,T9_Bio_Health,54,21082,1459,1581,315,315,0,0,0,0,0,0,0,
LukeCage,10,T8_Bio_Focus,57,T10_LukeCage,54,T8_Bio_Damage,55,T8_Bio_Resist,54,T10_Bio_Armor,59,T9_Bio_Health,60,26420,1721,1981,368,368,0,0,0,0,0,0,0,
LukeCage,11,T9_Bio_Focus,65,T11_LukeCage,60,T9_Bio_Damage,60,T9_Bio_Resist,62,T11_Bio_Armor,62,T11_Bio_Health,60,30081,1960,2256,416,416,0,0,0,0,0,0,0,
LukeCage,12,T10_Bio_Focus,70,T12_LukeCage,65,T10_Bio_Damage,67,T10_Bio_Resist,65,T12_Bio_Armor,67,T11_Bio_Health,65,34048,2218,2554,468,468,0,0,0,0,0,0,0,
LukeCage,13,T10_Bio_Focus,72,T13_LukeCage,75,T12_Bio_Damage,70,T10_Bio_Resist,71,T13_Bio_Armor,74,T13_Bio_Health,75,53200,3465,3990,1309,1309,0,0,0,0,0,0,0,
LukeCage,14,T11_Bio_Focus,76,T14_LukeCage,80,T13_Bio_Damage,80,T11_Bio_Resist,78,T14_Bio_Armor,75,T14_Bio_Health,79,66498,4332,4988,1461,1461,0,0,0,0,0,0,0,
LukeCage,15,T12_Bio_Focus,1000,T15_LukeCage,85,T14_Bio_Damage,1000,T12_Bio_Resist,1000,T15_Bio_Armor,1000,T15_Bio_Health,1000,83122,5414,6234,1625,1625,0,0,0,0,0,0,0,
LukeCage,16,T12_Bio_Focus,1000,T16_LukeCage,1000,T15_Bio_Damage,1000,T12_Bio_Resist,1000,T16_Bio_Armor,1000,T16_Bio_Health,1000,103903,6768,7793,1802,1802,0,0,0,0,0,0,0,
LukeCage,17,T13_Bio_Focus,1000,T17_LukeCage,1000,T16_Bio_Damage,1000,T13_Bio_Resist,1000,T17_Bio_Armor,1000,T17_Bio_Health,1000,129878,8460,9741,1993,1993,0,0,0,0,0,0,0,
LukeCage,18,T13_Bio_Focus,1000,T18_LukeCage,1000,T17_Bio_Damage,1000,T13_Bio_Resist,1000,T18_Bio_Armor,1000,T18_Bio_Health,1000,162347,10575,12176,2198,2198,0,0,0,0,0,0,0,
LukeCage,19,T14_Bio_Focus,1000,T19_LukeCage,1000,T18_Bio_Damage,1000,T14_Bio_Resist,1000,T19_Bio_Armor,1000,T19_Bio_Health,1000,202936,13219,15221,2420,2420,0,0,0,0,0,0,0,
LukeCage,20,T15_Bio_Focus,1000,T20_LukeCage,1000,T19_Bio_Damage,1000,T15_Bio_Resist,1000,T20_Bio_Armor,1000,T20_Bio_Health,1000,253668,16523,19025,2659,2659,0,0,0,0,0,0,0,
Magneto,0,,0,,0,,0,,0,,0,,0,63,23,5,50,39,0,0,0,0,0,0,0,
Magneto,1,Green_Focus_Mat,1,T1_Magneto,1,Green_Damage_Mat,2,Green_Resist_Mat,2,Green_Armor_Mat,2,Green_Health_Mat,4,397,145,31,82,66,0,0,0,0,0,0,0,
Magneto,2,T2_Mutant_Focus,7,T2_Magneto,4,T2_Mutant_Damage,4,Green_Resist_Mat,12,T2_Mutant_Armor,11,Green_Health_Mat,6,1012,308,78,126,100,0,0,0,0,0,0,0,
Magneto,3,T3_Mutant_Focus,16,T3_Magneto,12,T3_Mutant_Damage,12,T2_Mutant_Resist,18,T3_Mutant_Armor,17,T2_Mutant_Health,14,1880,491,145,176,139,0,0,0,0,0,0,0,
Magneto,4,T4_Mutant_Focus,18,T4_Magneto,18,T4_Mutant_Damage,24,T3_Mutant_Resist,18,T4_Mutant_Armor,18,T3_Mutant_Health,19,3422,695,264,230,183,0,0,0,0,0,0,0,
Magneto,5,T5_Mutant_Focus,24,T5_Magneto,24,T5_Mutant_Damage,24,T4_Mutant_Resist,25,T5_Mutant_Armor,27,T4_Mutant_Health,30,5044,922,389,292,232,0,0,0,0,0,0,0,
Magneto,6,T6_Mutant_Focus,36,T6_Magneto,30,T6_Mutant_Damage,33,T5_Mutant_Resist,32,T6_Mutant_Armor,30,T5_Mutant_Health,34,7068,1175,545,360,285,0,0,0,0,0,0,0,
Magneto,7,T7_Mutant_Focus,39,T7_Magneto,36,T7_Mutant_Damage,36,T6_Mutant_Resist,42,T7_Mutant_Armor,36,T6_Mutant_Health,36,10345,1455,798,435,345,0,0,0,0,0,0,0,
Magneto,8,T8_Mutant_Focus,43,T8_Magneto,42,T8_Mutant_Damage,48,T7_Mutant_Resist,42,T8_Mutant_Armor,43,T7_Mutant_Health,42,14481,1765,1117,518,412,0,0,0,0,0,0,0,
Magneto,9,T9_Mutant_Focus,48,T9_Magneto,48,T9_Mutant_Damage,53,T8_Mutant_Resist,50,T9_Mutant_Armor,54,T8_Mutant_Health,49,18447,2108,1423,611,485,0,0,0,0,0,0,0,
Magneto,10,T10_Mutant_Focus,56,T10_Magneto,54,T10_Mutant_Damage,54,T9_Mutant_Resist,60,T10_Mutant_Armor,57,T9_Mutant_Health,54,23117,2486,1783,712,566,0,0,0,0,0,0,0,
Magneto,11,T11_Mutant_Focus,65,T11_Magneto,60,T11_Mutant_Damage,62,T10_Mutant_Resist,61,T11_Mutant_Armor,60,T10_Mutant_Health,63,26321,2830,2030,805,639,0,0,0,0,0,0,0,
Magneto,12,T12_Mutant_Focus,70,T12_Magneto,65,T12_Mutant_Damage,65,T11_Mutant_Resist,67,T12_Mutant_Armor,65,T11_Mutant_Health,65,29792,3204,2298,906,719,0,0,0,0,0,0,0,
Magneto,13,T13_Mutant_Focus,72,T13_Magneto,75,T13_Mutant_Damage,74,T13_Mutant_Resist,70,T13_Mutant_Armor,70,T13_Mutant_Health,75,46550,5005,3591,2536,2012,0,0,0,0,0,0,0,
Magneto,14,T14_Mutant_Focus,79,T14_Magneto,80,T14_Mutant_Damage,77,T14_Mutant_Resist,75,T14_Mutant_Armor,80,T14_Mutant_Health,78,58186,6257,4489,2830,2246,0,0,0,0,0,0,0,
Magneto,15,T15_Mutant_Focus,1000,T15_Magneto,85,T15_Mutant_Damage,1000,T15_Mutant_Resist,1000,T15_Mutant_Armor,1000,T15_Mutant_Health,1000,72731,7821,5611,3148,2498,0,0,0,0,0,0,0,
Magneto,16,T16_Mutant_Focus,1000,T16_Magneto,1000,T16_Mutant_Damage,1000,T16_Mutant_Resist,1000,T16_Mutant_Armor,1000,T16_Mutant_Health,1000,90915,9776,7013,3491,2770,0,0,0,0,0,0,0,
Magneto,17,T17_Mutant_Focus,1000,T17_Magneto,1000,T17_Mutant_Damage,1000,T17_Mutant_Resist,1000,T17_Mutant_Armor,1000,T17_Mutant_Health,1000,113644,12220,8767,3861,3064,0,0,0,0,0,0,0,
Magneto,18,T18_Mutant_Focus,1000,T18_Magneto,1000,T18_Mutant_Damage,1000,T18_Mutant_Resist,1000,T18_Mutant_Armor,1000,T18_Mutant_Health,1000,142053,15275,10958,4259,3380,0,0,0,0,0,0,0,
Magneto,19,T19_Mutant_Focus,1000,T19_Magneto,1000,T19_Mutant_Damage,1000,T19_Mutant_Resist,1000,T19_Mutant_Armor,1000,T19_Mutant_Health,1000,177569,19094,13698,4689,3721,0,0,0,0,0,0,0,
Magneto,20,T20_Mutant_Focus,1000,T20_Magneto,1000,T20_Mutant_Damage,1000,T20_Mutant_Resist,1000,T20_Mutant_Armor,1000,T20_Mutant_Health,1000,221960,23867,17122,5152,4089,0,0,0,0,0,0,0,
Mantis,0,,0,,0,,0,,0,,0,,0,80,16,2,47,47,0,0,0,0,0,0,0,
Mantis,1,Green_Focus_Mat,4,T1_Mantis,1,Green_Damage_Mat,2,Green_Resist_Mat,1,T1_NoArmor,1,Green_Health_Mat,1,503,101,12,78,78,0,0,0,0,0,0,0,
Mantis,2,T2_Bio_Focus,12,T2_Mantis,4,Green_Damage_Mat,4,T2_Bio_Resist,6,Green_Armor_Mat,11,T2_Bio_Health,8,1282,213,29,121,121,0,0,0,0,0,0,0,
Mantis,3,T3_Bio_Focus,15,T3_Mantis,12,T2_Bio_Damage,16,T3_Bio_Resist,12,Green_Armor_Mat,15,T3_Bio_Health,18,2382,340,54,166,166,0,0,0,0,0,0,0,
Mantis,4,T4_Bio_Focus,18,T4_Mantis,18,T3_Bio_Damage,23,T4_Bio_Resist,21,T2_Bio_Armor,19,T4_Bio_Health,24,4334,482,98,219,219,0,0,0,0,0,0,0,
Mantis,5,T5_Bio_Focus,25,T5_Mantis,24,T4_Bio_Damage,24,T5_Bio_Resist,30,T3_Bio_Armor,26,T5_Bio_Health,28,6389,638,144,276,276,0,0,0,0,0,0,0,
Mantis,6,T6_Bio_Focus,34,T6_Mantis,30,T5_Bio_Damage,30,T6_Bio_Resist,30,T3_Bio_Armor,36,T6_Bio_Health,32,8954,814,202,341,341,0,0,0,0,0,0,0,
Mantis,7,T7_Bio_Focus,36,T7_Mantis,36,T6_Bio_Damage,42,T7_Bio_Resist,40,T4_Bio_Armor,41,T7_Bio_Health,38,13104,1007,296,413,413,0,0,0,0,0,0,0,
Mantis,8,T8_Bio_Focus,46,T8_Mantis,42,T7_Bio_Damage,42,T8_Bio_Resist,42,T4_Bio_Armor,48,T8_Bio_Health,44,18343,1222,414,491,491,0,0,0,0,0,0,0,
Mantis,9,T9_Bio_Focus,54,T9_Mantis,48,T8_Bio_Damage,53,T9_Bio_Resist,51,T5_Bio_Armor,48,T9_Bio_Health,50,23365,1459,527,579,579,0,0,0,0,0,0,0,
Mantis,10,T10_Bio_Focus,54,T10_Mantis,54,T9_Bio_Damage,60,T10_Bio_Resist,58,T5_Bio_Armor,56,T10_Bio_Health,58,29281,1721,661,676,676,0,0,0,0,0,0,0,
Mantis,11,T11_Bio_Focus,63,T11_Mantis,60,T10_Bio_Damage,63,T11_Bio_Resist,62,T5_Bio_Armor,60,T11_Bio_Health,65,33340,1959,752,764,764,0,0,0,0,0,0,0,
Mantis,12,T12_Bio_Focus,67,T12_Mantis,65,T11_Bio_Damage,66,T12_Bio_Resist,70,T5_Bio_Armor,65,T12_Bio_Health,68,37735,2218,851,858,858,0,0,0,0,0,0,0,
Mantis,13,T13_Bio_Focus,72,T13_Mantis,75,T12_Bio_Damage,74,T13_Bio_Resist,70,T7_Bio_Armor,70,T13_Bio_Health,75,58963,3465,1330,2405,2405,0,0,0,0,0,0,0,
Mantis,14,T14_Bio_Focus,79,T14_Mantis,80,T13_Bio_Damage,77,T14_Bio_Resist,75,T9_Bio_Armor,80,T14_Bio_Health,78,73702,4332,1663,2684,2684,0,0,0,0,0,0,0,
Mantis,15,T15_Bio_Focus,1000,T15_Mantis,85,T14_Bio_Damage,1000,T15_Bio_Resist,1000,T11_Bio_Armor,1000,T15_Bio_Health,1000,92126,5414,2078,2986,2986,0,0,0,0,0,0,0,
Mantis,16,T16_Bio_Focus,1000,T16_Mantis,1000,T15_Bio_Damage,1000,T16_Bio_Resist,1000,T12_Bio_Armor,1000,T16_Bio_Health,1000,115159,6768,2598,3310,3310,0,0,0,0,0,0,0,
Mantis,17,T17_Bio_Focus,1000,T17_Mantis,1000,T16_Bio_Damage,1000,T17_Bio_Resist,1000,T13_Bio_Armor,1000,T17_Bio_Health,1000,143949,8460,3247,3662,3662,0,0,0,0,0,0,0,
Mantis,18,T18_Bio_Focus,1000,T18_Mantis,1000,T17_Bio_Damage,1000,T18_Bio_Resist,1000,T14_Bio_Armor,1000,T18_Bio_Health,1000,179934,10575,4059,4040,4040,0,0,0,0,0,0,0,
Mantis,19,T19_Bio_Focus,1000,T19_Mantis,1000,T18_Bio_Damage,1000,T19_Bio_Resist,1000,T15_Bio_Armor,1000,T19_Bio_Health,1000,224920,13219,5074,4447,4447,0,0,0,0,0,0,0,
Mantis,20,T20_Bio_Focus,1000,T20_Mantis,1000,T19_Bio_Damage,1000,T20_Bio_Resist,1000,T16_Bio_Armor,1000,T20_Bio_Health,1000,281149,16523,6342,4886,4886,0,0,0,0,0,0,0,
MBaku,0,,0,,0,,0,,0,,0,,0,100,21,5,25,25,0,0,0,0,0,0,0,
MBaku,1,Green_Focus_Mat,1,T1_MBaku,1,Green_Damage_Mat,3,Green_Resist_Mat,1,Green_Armor_Mat,1,Green_Health_Mat,4,631,131,27,41,41,0,0,0,0,0,0,0,
MBaku,2,Green_Focus_Mat,11,T2_MBaku,4,T2_Mystic_Damage,6,Green_Resist_Mat,4,T2_Mystic_Armor,7,T2_Mystic_Health,12,1610,277,68,63,63,0,0,0,0,0,0,0,
MBaku,3,Green_Focus_Mat,18,T3_MBaku,12,T3_Mystic_Damage,17,Green_Resist_Mat,12,T3_Mystic_Armor,15,T3_Mystic_Health,12,2991,442,125,87,87,0,0,0,0,0,0,0,
MBaku,4,T2_Mystic_Focus,20,T4_MBaku,18,T4_Mystic_Damage,24,T2_Mystic_Resist,18,T4_Mystic_Armor,21,T4_Mystic_Health,23,5443,626,229,115,115,0,0,0,0,0,0,0,
MBaku,5,T3_Mystic_Focus,26,T5_MBaku,24,T5_Mystic_Damage,24,T3_Mystic_Resist,27,T5_Mystic_Armor,30,T5_Mystic_Health,28,8023,830,337,145,145,0,0,0,0,0,0,0,
MBaku,6,T4_Mystic_Focus,36,T6_MBaku,30,T6_Mystic_Damage,30,T4_Mystic_Resist,34,T6_Mystic_Armor,32,T6_Mystic_Health,31,11242,1058,473,179,179,0,0,0,0,0,0,0,
MBaku,7,T5_Mystic_Focus,38,T7_MBaku,36,T7_Mystic_Damage,42,T5_Mystic_Resist,36,T7_Mystic_Armor,41,T7_Mystic_Health,36,16455,1309,691,216,216,0,0,0,0,0,0,0,
MBaku,8,T6_Mystic_Focus,44,T8_MBaku,42,T8_Mystic_Damage,45,T6_Mystic_Resist,46,T8_Mystic_Armor,48,T8_Mystic_Health,42,23033,1589,968,257,257,0,0,0,0,0,0,0,
MBaku,9,T7_Mystic_Focus,49,T9_MBaku,48,T9_Mystic_Damage,50,T7_Mystic_Resist,48,T9_Mystic_Armor,50,T9_Mystic_Health,54,29339,1897,1233,303,303,0,0,0,0,0,0,0,
MBaku,10,T8_Mystic_Focus,54,T10_MBaku,54,T10_Mystic_Damage,60,T8_Mystic_Resist,54,T10_Mystic_Armor,55,T10_Mystic_Health,55,36767,2237,1546,354,354,0,0,0,0,0,0,0,
MBaku,11,T8_Mystic_Focus,64,T11_MBaku,60,T11_Mystic_Damage,64,T8_Mystic_Resist,65,T11_Mystic_Armor,64,T11_Mystic_Health,60,41864,2547,1760,400,400,0,0,0,0,0,0,0,
MBaku,12,T9_Mystic_Focus,68,T12_MBaku,65,T12_Mystic_Damage,70,T9_Mystic_Resist,67,T12_Mystic_Armor,69,T12_Mystic_Health,65,47381,2883,1991,450,450,0,0,0,0,0,0,0,
MBaku,13,T10_Mystic_Focus,72,T13_MBaku,75,T13_Mystic_Damage,70,T10_Mystic_Resist,71,T13_Mystic_Armor,74,T13_Mystic_Health,75,74036,4505,3112,1260,1260,0,0,0,0,0,0,0,
MBaku,14,T11_Mystic_Focus,76,T14_MBaku,80,T14_Mystic_Damage,80,T11_Mystic_Resist,78,T14_Mystic_Armor,75,T14_Mystic_Health,79,92543,5631,3890,1406,1406,0,0,0,0,0,0,0,
MBaku,15,T12_Mystic_Focus,1000,T15_MBaku,85,T15_Mystic_Damage,1000,T12_Mystic_Resist,1000,T15_Mystic_Armor,1000,T15_Mystic_Health,1000,115678,7039,4863,1564,1564,0,0,0,0,0,0,0,
MBaku,16,T12_Mystic_Focus,1000,T16_MBaku,1000,T16_Mystic_Damage,1000,T12_Mystic_Resist,1000,T16_Mystic_Armor,1000,T16_Mystic_Health,1000,144599,8798,6078,1734,1734,0,0,0,0,0,0,0,
MBaku,17,T13_Mystic_Focus,1000,T17_MBaku,1000,T17_Mystic_Damage,1000,T13_Mystic_Resist,1000,T17_Mystic_Armor,1000,T17_Mystic_Health,1000,180747,10998,7598,1918,1918,0,0,0,0,0,0,0,
MBaku,18,T13_Mystic_Focus,1000,T18_MBaku,1000,T18_Mystic_Damage,1000,T13_Mystic_Resist,1000,T18_Mystic_Armor,1000,T18_Mystic_Health,1000,225933,13748,9497,2116,2116,0,0,0,0,0,0,0,
MBaku,19,T14_Mystic_Focus,1000,T19_MBaku,1000,T19_Mystic_Damage,1000,T14_Mystic_Resist,1000,T19_Mystic_Armor,1000,T19_Mystic_Health,1000,282419,17185,11872,2329,2329,0,0,0,0,0,0,0,
MBaku,20,T15_Mystic_Focus,1000,T20_MBaku,1000,T20_Mystic_Damage,1000,T15_Mystic_Resist,1000,T20_Mystic_Armor,1000,T20_Mystic_Health,1000,353021,21480,14839,2559,2559,0,0,0,0,0,0,0,
MercDmg_General,0,,0,,0,,0,,0,,0,,0,60,18,4,32,32,0,0,0,0,0,0,0,
MercDmg_General,1,Green_Focus_Mat,4,T1_MercDmg_General,1,Green_Damage_Mat,2,Green_Resist_Mat,3,Green_Armor_Mat,2,Green_Health_Mat,1,378,112,23,53,53,0,0,0,0,0,0,0,
MercDmg_General,2,Green_Focus_Mat,7,T2_MercDmg_General,4,T2_Skill_Damage,4,T2_Skill_Resist,11,Green_Armor_Mat,12,T2_Skill_Health,7,964,237,58,82,82,0,0,0,0,0,0,0,
MercDmg_General,3,T3_Skill_Focus,18,T3_MercDmg_General,12,T2_Skill_Damage,12,T2_Skill_Resist,16,T3_Skill_Armor,14,T3_Skill_Health,17,1791,378,108,113,113,0,0,0,0,0,0,0,
MercDmg_General,4,T3_Skill_Focus,22,T4_MercDmg_General,18,T4_Skill_Damage,24,T4_Skill_Resist,18,T3_Skill_Armor,18,T4_Skill_Health,22,3258,534,196,149,149,0,0,0,0,0,0,0,
MercDmg_General,5,T5_Skill_Focus,27,T5_MercDmg_General,24,T4_Skill_Damage,24,T4_Skill_Resist,26,T5_Skill_Armor,27,T5_Skill_Health,30,4804,710,288,188,188,0,0,0,0,0,0,0,
MercDmg_General,6,T5_Skill_Focus,33,T6_MercDmg_General,30,T6_Skill_Damage,34,T6_Skill_Resist,34,T5_Skill_Armor,30,T6_Skill_Health,36,6732,904,404,232,232,0,0,0,0,0,0,0,
MercDmg_General,7,T7_Skill_Focus,36,T7_MercDmg_General,36,T6_Skill_Damage,39,T6_Skill_Resist,36,T7_Skill_Armor,38,T7_Skill_Health,42,9852,1119,591,281,281,0,0,0,0,0,0,0,
MercDmg_General,8,T7_Skill_Focus,47,T8_MercDmg_General,42,T8_Skill_Damage,47,T8_Skill_Resist,42,T7_Skill_Armor,42,T8_Skill_Health,48,13792,1358,828,334,334,0,0,0,0,0,0,0,
MercDmg_General,9,T9_Skill_Focus,50,T9_MercDmg_General,48,T8_Skill_Damage,54,T8_Skill_Resist,52,T9_Skill_Armor,48,T9_Skill_Health,50,17568,1621,1054,394,394,0,0,0,0,0,0,0,
MercDmg_General,10,T9_Skill_Focus,54,T10_MercDmg_General,54,T10_Skill_Damage,59,T10_Skill_Resist,59,T9_Skill_Armor,60,T10_Skill_Health,54,22016,1912,1321,460,460,0,0,0,0,0,0,0,
MercDmg_General,11,T11_Skill_Focus,60,T11_MercDmg_General,60,T10_Skill_Damage,63,T10_Skill_Resist,63,T11_Skill_Armor,60,T11_Skill_Health,65,25068,2177,1504,520,520,0,0,0,0,0,0,0,
MercDmg_General,12,T11_Skill_Focus,67,T12_MercDmg_General,65,T12_Skill_Damage,69,T12_Skill_Resist,65,T11_Skill_Armor,68,T12_Skill_Health,70,28373,2464,1702,584,584,0,0,0,0,0,0,0,
MercDmg_General,13,T13_Skill_Focus,75,T13_MercDmg_General,75,T13_Skill_Damage,70,T13_Skill_Resist,73,T13_Skill_Armor,74,T13_Skill_Health,71,44333,3850,2660,1636,1636,0,0,0,0,0,0,0,
MercDmg_General,14,T14_Skill_Focus,79,T14_MercDmg_General,80,T14_Skill_Damage,78,T14_Skill_Resist,80,T14_Skill_Armor,76,T14_Skill_Health,75,55415,4813,3325,1826,1826,0,0,0,0,0,0,0,
MercDmg_General,15,T15_Skill_Focus,1000,T15_MercDmg_General,85,T15_Skill_Damage,1000,T15_Skill_Resist,1000,T15_Skill_Armor,1000,T15_Skill_Health,1000,69268,6016,4156,2031,2031,0,0,0,0,0,0,0,
MercDmg_General,16,T16_Skill_Focus,1000,T16_MercDmg_General,1000,T16_Skill_Damage,1000,T16_Skill_Resist,1000,T16_Skill_Armor,1000,T16_Skill_Health,1000,86586,7520,5195,2252,2252,0,0,0,0,0,0,0,
MercDmg_General,17,T17_Skill_Focus,1000,T17_MercDmg_General,1000,T17_Skill_Damage,1000,T17_Skill_Resist,1000,T17_Skill_Armor,1000,T17_Skill_Health,1000,108232,9400,6494,2491,2491,0,0,0,0,0,0,0,
MercDmg_General,18,T18_Skill_Focus,1000,T18_MercDmg_General,1000,T18_Skill_Damage,1000,T18_Skill_Resist,1000,T18_Skill_Armor,1000,T18_Skill_Health,1000,135289,11750,8117,2748,2748,0,0,0,0,0,0,0,
MercDmg_General,19,T19_Skill_Focus,1000,T19_MercDmg_General,1000,T19_Skill_Damage,1000,T19_Skill_Resist,1000,T19_Skill_Armor,1000,T19_Skill_Health,1000,169113,14688,10147,3025,3025,0,0,0,0,0,0,0,
MercDmg_General,20,T20_Skill_Focus,1000,T20_MercDmg_General,1000,T20_Skill_Damage,1000,T20_Skill_Resist,1000,T20_Skill_Armor,1000,T20_Skill_Health,1000,211390,18359,12683,3324,3324,0,0,0,0,0,0,0,
MercDmg_Single,0,,0,,0,,0,,0,,0,,0,48,23,1,32,32,0,0,0,0,0,0,0,
MercDmg_Single,1,Green_Focus_Mat,1,T1_MercDmg_Single,1,Green_Damage_Mat,3,Green_Resist_Mat,1,T1_NoArmor,4,Green_Health_Mat,2,303,145,7,53,53,0,0,0,0,0,0,0,
MercDmg_Single,2,T2_Tech_Focus,4,T2_MercDmg_Single,4,T2_Tech_Damage,7,T2_Tech_Resist,4,T1_NoArmor,12,Green_Health_Mat,7,771,308,17,82,82,0,0,0,0,0,0,0,
MercDmg_Single,3,T3_Tech_Focus,16,T3_MercDmg_Single,12,T3_Tech_Damage,18,T3_Tech_Resist,12,T1_NoArmor,15,T2_Tech_Health,13,1432,491,32,113,113,0,0,0,0,0,0,0,
MercDmg_Single,4,T4_Tech_Focus,18,T4_MercDmg_Single,18,T4_Tech_Damage,24,T4_Tech_Resist,18,Green_Armor_Mat,21,T2_Tech_Health,20,2607,695,59,149,149,0,0,0,0,0,0,0,
MercDmg_Single,5,T5_Tech_Focus,24,T5_MercDmg_Single,24,T5_Tech_Damage,26,T5_Tech_Resist,26,Green_Armor_Mat,30,T3_Tech_Health,26,3843,922,86,188,188,0,0,0,0,0,0,0,
MercDmg_Single,6,T6_Tech_Focus,36,T6_MercDmg_Single,30,T6_Tech_Damage,31,T6_Tech_Resist,30,Green_Armor_Mat,30,T4_Tech_Health,30,5385,1175,121,232,232,0,0,0,0,0,0,0,
MercDmg_Single,7,T7_Tech_Focus,38,T7_MercDmg_Single,36,T7_Tech_Damage,39,T7_Tech_Resist,36,T2_Tech_Armor,42,T5_Tech_Health,36,7882,1455,177,281,281,0,0,0,0,0,0,0,
